delegator_address,node_identity_id,status,details
0x9f16bbe53cd85e44d5e83caf7421316f7e81c8cf,22,success,0xc44980f7163f887d98ffdedfa2a967e5cf1fc1ffd3f4d6e7050bc14270782814
0xa543eed9e43204aeffbb257958deec25f82c379c,22,success,0x36d3c8a7c686f3c17adfacf83aab531545a28a5f832f9a1903d93bd6026c7b37
0xab3f67d87e0e6ad22a8d45d4d31e011fa14cab1c,22,success,0x5cb644dd78116ad321b8f96ed083afecb95c9ae9d27de64b06efffef22ed66b4
0xadc358150cd12943d7ddcf5434f41737f3bfc364,22,success,0xa552363bc733bbfc66a095fa59059897b62607b244ec3c97f762d64948fc8bce
0xdc85c9b30d292a23474d8ebc811074a20332a130,22,success,0x7ab4423484a61a52407db1136c86417bafec0c2288cb0b5431a523c3ce146025
0xe3ed7106e7e4aa8e8400d885f33c6c4b0f795fac,22,success,0x7e94b035f88a2e71ab3cde455d4bd248ba0649bafbec39d48c29cc78129319b6
0xe9a2d9ed6f9b29f9420f17a394d79f1d90e4fb00,22,success,0xaa2b0aa6c3f07c13be5ec8623567836c7a28fcf31ea4e2638e47f39021560c3b
0xde25b73a7bdb51a0a6ecfc7fcdf45b8fbeb08b8e,22,success,0x8f978ae9fcd14a9f67334d0699e4f48cf6c4c65c2fe8038eb92315f890c6a0c9
0x21cb95d9332c48c44cf28a64b6415cfe833fd811,22,success,0x42a33e31219a45e3484359be87cec979477fb443a14acdeb61615f337ae80fa5
0x082db5d05c2ab1899050f1dbe4a734181efe5de9,22,success,0x3f11cdfaaa58bb2ad6797db365021c89203684323f642d69eaa754f4859794a5
0xb2601f5e26e6b676dc707099b3b6ff9fbb3fe89b,22,skipped,already_claimed
0xd328507fe22a6b8cea4c7fde371e6a80ea90c24e,22,success,0x2496b3a7896ff1d4ef7672fbcf215b40d382475f1669763946dfff3f8383b1c0
0x24bf3576faef2ab252841e758d73ac8dfe61faf5,22,success,0xca22f57c2cc3ce945f35e4223dd54cff8b69d70d42fc5a4e4579e6454ca7d73d
0xe6468161cd265c1e0b9731d224b01146928e3336,22,success,0xf016b72d7ee543d95009504b70e51f811d6145b9ce95b397429eacf8e937f284
0x8dd0513d158508ff152b0ad45562a22b39644359,22,skipped,already_claimed
0x7556e6208491aa331026dd781ade541cabbfa176,26,success,0xae9ce6e363c0f6941e89bc79f10e52e7c309c400f3d46d6eff4ae572653a7a0d
0x7eb8deabf5d3921ed081a9f3ec89a75f1a673eb6,26,success,0x88ea69c90f38a87bba3fced093e77a0b7d0eb08a18c1b8492d1bdb5dfc25a89e
0xe94470a4beab39c497f8fe88d70f3a537bba55a2,26,success,0xcc2796c5972cb73c08e8193551d2d65458549dc92de213bc9a8277c19aac34c2
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,26,success,0xe07f11f4abae79ef8b7b3c28c28bac823cc33557c98db3205c957655acc5c23e
0xc4be47ff997157ea1a869ce1442eca889121bcf3,26,success,0x8ece3b3010d22482ce2b8b03238e8bbef728999e81bd657c9664c8dc8adfdc0d
0x2a302f69f41d22af404a0496a870854d6a8d0fd0,26,success,0x4078edd3d28b65a6dc86cf5a102e5edb5b3a7e113332e063574e318a0d7c4b13
0x004ccab1460dd2de27c942f604edac6db406ee5c,26,success,0x3b8bcbea2035aa472985d50e4e0c3739adf80dc39192b1765acd7824124c5b4c
0x102547bd0075f7228f351452f762be6047356814,26,success,0x191e077c7157eaac1d63a8448e21cf1d539a8a02babe421eddf098501b5d4cc9
0x1e99b35be6bc0fc5b90a8a1fbe3c21cededaf12b,26,success,0xbbb180ec3b8a818946d8c4a440319413de061c9f6e29b2111b6d1a49afe4c472
0x30c4f9e8151a344a88f0a10e968342a183015d26,26,success,0x5173ae5728fcc90a7278518f8bfb9ba50a0ea7f782c12c0e8e55020c0dab633f
