"transaction_hash","block_number","delegator_key"
"0x4e08024405aa51745a754fbb3bc8291fcc49d60484ca552a86e0f09049342f9a","7346784","0xef7d0645043921508dbafefdf596fedea64a6077b48821023fdf5909edcfc7f0"
"0xe2a11efd096551ae201f1ccb680eff9bd4609cb27ab4730bbd6f131a431b690f","7348831","0x192e21740a59c4b0fb87d42296e423e6d1d2c58499f75c112ebdc4da7a1f6c0d"
"0x8c80392193006fa6549df529b086b82c8f5ac357209af5733aea6930e3ad179f","7348844","0x192e21740a59c4b0fb87d42296e423e6d1d2c58499f75c112ebdc4da7a1f6c0d"
"0xdadb145b7d53247ae60b74c70c4b4d58436deccd30d7ae07d44e5032096898c3","7348858","0x192e21740a59c4b0fb87d42296e423e6d1d2c58499f75c112ebdc4da7a1f6c0d"
"0x408007ae1336aba8359ba33941d8a48a8bf29c08fdf9d6620dd4e6199e8f9356","7348920","0x192e21740a59c4b0fb87d42296e423e6d1d2c58499f75c112ebdc4da7a1f6c0d"
"0xac3fd376b4d856627041e5cc5e318b81e9b0abb6fdea0125ef2bfac87f8794c0","7353292","0xe2e363792ec8b324abc2e356bfbfe3162f7c2e08c8ed3e20d7ff9c9dcdb8146d"
"0x1ea449568bab7eeffd546f133982420efc376454e0db592e3673c7aec9257a85","7353314","0xe2e363792ec8b324abc2e356bfbfe3162f7c2e08c8ed3e20d7ff9c9dcdb8146d"
"0x8aafcab079230325ec13a62080d06388710e8cef67637e0f17cb22f69c4c3066","7353330","0xe2e363792ec8b324abc2e356bfbfe3162f7c2e08c8ed3e20d7ff9c9dcdb8146d"
"0x068b5b9292b29c4f09ab1d1b5b6748ac51958449f3c88f9e5c1c59e348a497af","7355630",NULL
"0xfe6e50fdbb616b24ae4b8b22971a9d15e6025f73ab32253b18d73787880895fa","7357846","0x902335df0298aaa09995dd8ae1c3b817916e0219c95a7afffc678a1e0abe6f89"
"0xf472f23e826670c1936c13be4f97becde4b7b01d2b5d3911c8924243b057553d","7357856","0x902335df0298aaa09995dd8ae1c3b817916e0219c95a7afffc678a1e0abe6f89"
"0x4d7fbaeb182c302d7f16494aee7f5dcfc2671229792d7998864d95b4ea0e35e4","7357868","0x902335df0298aaa09995dd8ae1c3b817916e0219c95a7afffc678a1e0abe6f89"
"0x837a28ac93a542210ddae325e63c4bc2f7a4d965be39ab48cc941c2b941f6587","7357879","0x902335df0298aaa09995dd8ae1c3b817916e0219c95a7afffc678a1e0abe6f89"
"0x9f15570d293ff281464645e11be625ade8adba70127b96adecf47f60c5b78399","7357886","0x902335df0298aaa09995dd8ae1c3b817916e0219c95a7afffc678a1e0abe6f89"
"0x12234fff1c0698bfb8802e3ef8c15363363b03a48b3d61c89e3130c1e79a89fe","7358227","0xbaadf860716f150839992f5e5320448ddcc647ce60a52bd50afc5cd513c1cb2a"
"0x50e6a846e427be537c5ab9f6595e39155d5296e67e9ed4a7d0e6bbba89a04072","7358251","0xbaadf860716f150839992f5e5320448ddcc647ce60a52bd50afc5cd513c1cb2a"
"0x497c60190e2ee813b5ffef27c5dd8ca1658ca0e49ea9e8434a3c7b95e5273bd0","7358411",NULL
"0xdb6ca207001b55a2f7f87717f4542dc3d41e8cf3ce4a57c7b174c2414ed1a4a8","7358446","0xeb94c7ad033ba49a92319ffdbe44c78bc70e7a2f38bcd8d8753af54d557d9581"
"0x2b2f3375b81ea1ac3eedd1efed6fde488253daa5c7713189e628a6279673067b","7358470","0xae222a50c77fa8e64b58d54e7a23d9d7fa3ce3d213a0dc010eedb12eb3da5668"
"0x3972f3ca5729d584fdc884605b46b206e02f06d1921b184216d7f56e2a43a3bf","7358526","0xd4758ec6c48b4a89e1477374d359045e0df4ea4f9980ccaf7f79ab557dee23c0"
"0x7cdc98abd8e03a471aab3669272e2c228ef69390a5470aa51b876bfd5eb51aea","7358582","0xd4758ec6c48b4a89e1477374d359045e0df4ea4f9980ccaf7f79ab557dee23c0"
"0x2b3c45a687fb971f0015062b088c247cf0503b1baded84ae09acced52f109450","7361126","0x7035601b19e5797ca0a893b3e12aa2495aaf8c4e727b83f0aa5d2ffeea749f31"
"0x273594d845c9748ea2cfc851e1d09e4589c0df356666f5b10a723b0fb1f66410","7361159",NULL
"0xd5e4b1d8d768560f2b808549c1f84d69ff4733582485f3668e8d777be7aac20c","7361167",NULL
"0xdb21273223306d208540df689dc39367e90fa257b0a1a48271dfb78c27c51c30","7361174",NULL
"0x87d73061d35c0dce63356d71576790f923b933a1d1525339b936fdaf6b974be9","7361182",NULL
"0xa621abc0900a460c1a744dbe12b1363dde2756ab001b6f1ad2608eebc032d363","7361200",NULL
"0xbd757b364f72ad33062f02eb6a7250a8a0cfd9c8d1bed01817a5e8d53f8bdc11","7361280","0xdf40e5f862554f61bf947930c895a4e27c0a8a0942d983efa0454d7acff04f34"
"0xc7e86771f89aaa7480acd52f625a6e17c09519df5dd167bc58a5a6a55e000ecc","7361294","0xdf40e5f862554f61bf947930c895a4e27c0a8a0942d983efa0454d7acff04f34"
"0xa0c4df52e77ba9dcf6048f9e040cc5d26732171c7b798acd271250d9525f8a6b","7361315","0xdf40e5f862554f61bf947930c895a4e27c0a8a0942d983efa0454d7acff04f34"
"0x83912436afc90fb49cd26ba99c257cf605aab55bbe4a69d639aa30612eaad9f4","7361330","0xdf40e5f862554f61bf947930c895a4e27c0a8a0942d983efa0454d7acff04f34"
"0x9d275fd543a5f26da9cab9c4770af98570d3c6dbdc0e268b4e82b33a80dfcecb","7363860","0xdf40e5f862554f61bf947930c895a4e27c0a8a0942d983efa0454d7acff04f34"
"0x5a5ad3bbe48707aae18840a308967001a0826f88631a274bb13b34298205d1a7","7364265","0xb36e1e79d483a139bfe82a6b4eb4fea810cbda77179f4946b08a3573934880ac"
"0xc30629251487dc39ec39a8f72d4a9b0d19b059d95d4c29c49a488006398143f9","7364274","0xb36e1e79d483a139bfe82a6b4eb4fea810cbda77179f4946b08a3573934880ac"
"0x92cab3ceac9cbff63471e9df4cc981b121952c07c111e24c4194ed4292c3d431","7364337","0xb36e1e79d483a139bfe82a6b4eb4fea810cbda77179f4946b08a3573934880ac"
"0x7c9bdb0b1c9b55ce3996e973305ed3b996f0c2cc8142896dcda8cd3e1616c505","7364533","0xb36e1e79d483a139bfe82a6b4eb4fea810cbda77179f4946b08a3573934880ac"
"0xbfa4572447493754306dfaf82e1b15706e1ae35f9ebef6e809c46cb501add76c","7364586","0xb36e1e79d483a139bfe82a6b4eb4fea810cbda77179f4946b08a3573934880ac"
