delegator_address,node_identity_id,status,details
0x357ebb0290ea30bf84f011eb0613f152ef06406d,9,success,0xa2da3571c54b67cf4c4a3f62351d8dd35fbd63dd859a856f0be46b2925f3dd5d
0xd28b3107724e066264f735ffedaad0d5f35a426c,9,success,0xcc0b5b06ae66d47dfeccf1b98842e7697da9a5f275d14091ead491244925570a
0xe23a6b2ec7954704422afe8c4c422803928408ba,9,success,0x10d3d4885ab7d45f7eba27926c318c0063584eded8d38d8ef418240b227a1419
0x6c4b96cfce013c8d63da25f7227cbbb350feb6e3,9,success,0xf0c39a60759a53d6a9f01ecd223b6f5a49d47e46a59bc0e253bb27aaeecb4c7e
0x20bd45e3529e9aa3b59b30ba5f509a4d0f572ab2,9,success,0x276e20838eade66a27ea85fb8fcd8e92ff4209248cea6d366b729f143956c8e2
0x7556e6208491aa331026dd781ade541cabbfa176,9,success,0x7de0d0f304cabe1caed1f9837a0cb848db10dd2684ce260e0b43264856b01b36
0x09f331cddd8b2a3eac1169e938133371c3fce528,9,success,0x4b6d26ab4e34a908b4c140625a5efd85cbc6a5a420c5018c1d6a48680fe97adb
0xcca5ff0b24b3153262ffb7efbc8a0ce5d635a0db,9,success,0xe1eb70db27de47f10e3f6c24a410daac0b7b95788753b623b5d2fa81c3bc93d9
0x8bf4364a5b4f55eef70f37ac32ed26f095b5c011,9,success,0xb32fb4fa19811aa3549bc68c2eaddaaaf0124c28a6e4fd8ef52949af0b5e8e5e
0xaea88f1ac25c4c752e3e2bb540f4167125525d20,9,success,0x7c18b3c99006fd04c07184d7b8938e35a7a1f55447eec5fc3216160405625c7b
0xa4cc91610c3ea93b4684a175a1fd967376b7b03f,9,success,0xc33cf10722a2c16c1836a9319d3ebb0ca3d9b3294766f976667c89a34b52af5a
0x8e103fa9ea1c9b7b591bb4a87be840e332787eeb,9,success,0x3ccb953898fae8d1ba8d176eaa3b7d1e90aa1031f67b5147b76a45bb6de9ccc2
0xed85ace7cc10b996a84905e5635f25228de8df6a,9,success,0x9cb93e0e2840f778ae893690aba5f8ff0f5d2ac1078ca44cbcb2b4d2c8aa5cd7
0x90098ee8c21e5397e8ff1978bd40ffcd76174756,9,success,0x9517fbb60159f84d92d49f425d7e3d20cd659d3b65fa4bd9f62ab80ff3ca47d1
0x27061b37194e90695589270aa785c14786ef4358,9,success,0xc5d24bbbbc8b83a62b958e003faa3868b872ec053e378cad7b30fe751ac0acba
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,9,success,0x0d66a46387ce4d2cec062f2c56c3aa018eecd7251c135a8a7920b4b0b9db9ffb
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,9,success,0xff66fe847083d0424f762553e087d4c0e8da3bce41c5b7a1b0a23166fde772da
0x626713967c0d98a2701c12de07e2d37a9eed0d5f,9,success,0x27f3dde1f50424eb6292f9a4654b8815d0771688646ea7b147a27f00787332dd
0x3077f103bd9a7690c88767f6c073f286bd232317,10,success,0x48184ac279a4b42844c700b484124109ac233cc24ccc1c067d9928b9b7f99870
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,10,success,0xcfd91b7c7dd247a79b1332c78a2a11607ed190d6b66fa9954366d0ade60ef767
0x3077f103bd9a7690c88767f6c073f286bd232317,11,success,0x315b12906b338fd1402e7cf8d9e52464917707502d4e47fa6c5dc7ed6a110d0a
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,11,success,0x4608aa6e19e2e84a9ee0aad51c4443f12ba5a1a1e0b210e6cc3f4465be5666e8
0x3077f103bd9a7690c88767f6c073f286bd232317,12,success,0xc032e6d56734eedfb4e1bcfc238a2c33e729d758d0f479a9589ae555cbf541b9
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,12,success,0xa36194c235efb6898f73258a19931b5b4042f46e8bafc51904e820f5d24f80dc
0x3077f103bd9a7690c88767f6c073f286bd232317,13,success,0x4585fdd5f4c2c7a0d0eede83915a88c3b7009903de4eb8a1580840d61c60546d
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,13,success,0x2169114714b31a8771fa7e55cea7b30c04620e0b4572ddc80d1819c2f284d663
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,13,success,0xb373fe2b640d776948581b0f8264b063582171c5b8d8162d72d473277a265727
0x3077f103bd9a7690c88767f6c073f286bd232317,14,success,0x1acc9c8bda6aeace9e07f84bfa41f07c218e9c09c8dbb6bd22916eb166fbf567
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,14,success,0x2c99ea30520a0746b0ccbecf04dfbc9b30a138efe041a1c7a7644b18ca7b7239
0x3077f103bd9a7690c88767f6c073f286bd232317,15,success,0x4bcb29415a23a18a331ad576391d9213721591e2668e8a392d72da1efa8aaa50
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,15,success,0xf8da6b41e3cb1ae19fd2949348a083abaeade1d5c17fdd2f94355cf9e6becb82
0x3077f103bd9a7690c88767f6c073f286bd232317,16,success,0x8d67fb8df3c00e950a782ede34f25e00431739d896fa2d36675bd3031da364fd
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,16,success,0x830fd78c94fdec387525ebc4da8dfb7b831697ff01684499ffae9362c01645d2
0x3077f103bd9a7690c88767f6c073f286bd232317,17,success,0x318db6779cf0880ebe42f565bf7d2d7fb9509ca02401fee8a65ad855dd7c6664
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,17,success,0xfb28a98dc55c6463650f2263942bf281fde3d8f68a3fa0dc2796b82e76ae463b
0x3077f103bd9a7690c88767f6c073f286bd232317,18,success,0xe8525930f2568300abdd21c02aae5e4f303bad0e8f37616e41e799a2f2527564
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,18,success,0xf0375ed736fc304a433e1864887db5860e7b540a03491024bcaed1ae4f1746d1
0x3077f103bd9a7690c88767f6c073f286bd232317,19,success,0x2b0f70afb1c2171bee116c3eaade8b125c56add81c30d8c6b253a5f4d6fc79b5
